Matricula,Estado,Marca/Modelo,Color del vehiculo,Estatus Legal,Propietario Virtual,Fecha de registro,Filename
XGD-860-T,TAMPS,Ford Fiesta,Verde,Importacion Definitiva,Ernesto Estrada Del Valle,2019-04-07 08:44:09,XGD-860-T.jpg
XDJ-230-M,TAMPS,Jeep Grand Cherokee,Rojo,Recuperado,Carmen Tovar Arellano,2020-07-31 04:21:16,XDJ-230-M.jpg
XSZ-297-X,TAMPS,Mazda 2,Verde Oscuro,Recuperado,Adolfo Palacios Mora,2025-02-05 12:02:11,XSZ-297-X.jpg
WXL-522-W,TAMPS,Ford Fusion,Verde Oscuro,Activo,Eduardo Acosta Tovar,2019-04-04 11:55:49,WXL-522-W.jpg
WZJ-792-P,TAMPS,Toyota Yaris,Rojo Oscuro,Importacion Definitiva,Camila Carrillo Pacheco,2019-07-07 08:01:00,WZJ-792-P.jpg
XCK-593-Y,TAMPS,BMW X5,Verde Oscuro,Activo,Diego Castro Correa,2022-01-06 23:01:24,XCK-593-Y.jpg
XMH-803-J,TAMPS,Chevrolet Beat,Amarillo,Irregular,Sofia Ramos Tapia,2022-10-06 14:58:00,XMH-803-J.jpg
X6F-765-V,TAMPS,Honda HR-V,Naranja,Activo,Fernando Leal Valdez,2017-08-18 15:19:54,X6F-765-V.jpg
X5V-517-J,TAMPS,Mazda MX-5,Azul Marino,Irregular,Felipe Peña Torres,2025-12-29 21:53:02,X5V-517-J.jpg
XC1-378-Z,TAMPS,BMW 3 Series,Rojo,Baja Temporal,Francisco Cervantes Cabrera,2023-01-05 07:25:46,XC1-378-Z.jpg
XSS-029-E,TAMPS,Volkswagen Jetta,Azul,Robado,Liliana Tovar Martinez,2026-03-09 13:39:08,XSS-029-E.jpg
XLD-040-Y,TAMPS,Mazda MX-5,Naranja,Activo,Juan Lopez Esquivel,2022-08-05 03:09:21,XLD-040-Y.jpg
XEL-085-V,TAMPS,Fiat Toro,Blanco,Homologacion,Silvia Maldonado Silva,2023-12-17 15:28:29,XEL-085-V.jpg
XJ6-120-P,TAMPS,Renault Duster,Gris,Reposicion,Norma Sandoval Perez,2021-03-20 05:12:20,XJ6-120-P.jpg
X0W-483-V,TAMPS,Fiat 500,Verde,Cancelado,Estela Suarez Castillo,2025-02-16 12:50:25,X0W-483-V.jpg
WZB-300-X,TAMPS,Ford Fusion,Azul,Recuperado,Veronica Tapia Ramos,2024-04-10 07:07:28,WZB-300-X.jpg
X3Z-804-C,TAMPS,Toyota Hilux,Negro,Activo,Ernesto Ramirez Mejia,2024-06-05 11:33:44,X3Z-804-C.jpg
X7Z-596-J,TAMPS,Volkswagen Vento,Naranja,Activo,Marco Villanueva Figueroa,2018-11-24 02:26:34,X7Z-596-J.jpg
X4T-668-R,TAMPS,Volkswagen Jetta,Gris,Activo,Rebeca Estrada Trejo,2017-01-16 16:28:03,X4T-668-R.jpg
X1P-403-N,TAMPS,Hyundai Tucson,Vino,Robado,Lorena Moya Figueroa,2021-07-15 19:54:14,X1P-403-N.jpg
X5U-434-H,TAMPS,Chevrolet Spark,Gris,Baja Definitiva,Monica Jimenez Estrada,2022-04-15 13:23:00,X5U-434-H.jpg
WZV-185-E,TAMPS,Mercedes-Benz GLA,Plateado,Robado,Rosa Acosta Jimenez,2018-10-28 11:30:53,WZV-185-E.jpg
XK0-450-R,TAMPS,Jeep Renegade,Rojo,En Proceso Legal,Valeria Castillo Estrada,2023-12-11 18:16:02,XK0-450-R.jpg
XL9-657-F,TAMPS,Volkswagen Golf,Morado,Recuperado,Norma Garcia Cervantes,2024-08-30 21:41:55,XL9-657-F.jpg
XEG-109-Y,TAMPS,Mercedes-Benz GLA,Rojo Oscuro,Activo,Fabiola Valencia Navarro,2022-09-20 11:20:25,XEG-109-Y.jpg
XR1-111-L,TAMPS,BMW X3,Naranja,Activo,Salvador Fuentes Correa,2020-08-12 15:26:24,XR1-111-L.jpg
XHG-454-B,TAMPS,Hyundai Elantra,Dorado,Homologacion,Claudia Ruiz Trejo,2026-05-10 23:57:14,XHG-454-B.jpg
X57-861-V,TAMPS,Jeep Renegade,Rojo Oscuro,Robado,Andres De La Cruz Ortega,2025-03-23 16:14:32,X57-861-V.jpg
XFC-866-H,TAMPS,BMW 5 Series,Rojo Oscuro,Activo,Francisco Ortega Escobar,2017-06-19 18:34:47,XFC-866-H.jpg
X6S-044-N,TAMPS,Honda CR-V,Verde Oscuro,Recuperado,Jorge Maldonado Fernandez,2017-09-25 00:34:41,X6S-044-N.jpg
X4Y-444-M,TAMPS,Honda HR-V,Gris Oscuro,Importacion Temporal,Marcos Plascencia Castro,2017-03-20 00:15:25,X4Y-444-M.jpg
WZE-568-B,TAMPS,Honda CR-V,Beige,Baja Definitiva,Leticia Palacios Leal,2026-01-06 08:58:57,WZE-568-B.jpg
XA1-706-Y,TAMPS,Honda Accord,Azul Marino,Activo,Roberto Flores Tovar,2019-01-29 23:28:56,XA1-706-Y.jpg
WY5-241-W,TAMPS,Mercedes-Benz C-Class,Plateado,Activo,Valeria Villalobos Orozco,2025-03-22 06:40:02,WY5-241-W.jpg
XHL-991-B,TAMPS,Kia Sportage,Amarillo,Baja Temporal,Beatriz Flores Quintero,2023-06-03 03:31:01,XHL-991-B.jpg
WXH-952-S,TAMPS,Mazda 2,Azul,Remarcaje,Sandra Chavez Navarro,2019-02-13 05:56:25,WXH-952-S.jpg
XBC-965-X,TAMPS,Peugeot 3008,Morado,Activo,Silvia Gallegos Escobar,2019-03-01 00:17:22,XBC-965-X.jpg
X6Z-750-V,TAMPS,Kia Sportage,Vino,Irregular,Diego Quintero Trejo,2023-07-14 21:27:44,X6Z-750-V.jpg
XFP-324-V,TAMPS,Ford Fiesta,Naranja,Activo,Maria Escobar Contreras,2025-08-02 00:14:55,XFP-324-V.jpg
XF1-927-L,TAMPS,Nissan NP300,Verde Oscuro,Robado,Angela Contreras Leal,2019-07-25 16:20:42,XF1-927-L.jpg
X08-704-V,TAMPS,Honda Civic,Morado,Homologacion,Javier Mendoza Dominguez,2017-09-30 17:17:49,X08-704-V.jpg
XMD-968-M,TAMPS,Kia Sorento,Gris Oscuro,Remarcaje,Julieta Pacheco Zarate,2017-12-22 11:27:37,XMD-968-M.jpg
XEX-286-F,TAMPS,Honda Civic,Naranja,Activo,Carmen De La Cruz Peña,2026-01-03 04:15:20,XEX-286-F.jpg
XKB-394-V,TAMPS,Volkswagen Jetta,Blanco,Homologacion,Ricardo Morales Zarate,2018-05-01 19:17:27,XKB-394-V.jpg
WZL-798-U,TAMPS,Volkswagen Golf,Negro,Activo,Ricardo Fernandez Olvera,2022-10-29 16:39:14,WZL-798-U.jpg
X8P-605-Y,TAMPS,Peugeot 3008,Verde Oscuro,Activo,Carmen Sanchez Soto,2019-12-18 23:12:04,X8P-605-Y.jpg
X20-787-P,TAMPS,Audi Q3,Azul,Activo,Gabriela Torres Montes,2023-11-29 22:14:21,X20-787-P.jpg
WXD-866-F,TAMPS,Chevrolet Spark,Beige,Activo,Rosa Rios Silva,2022-12-22 22:36:21,WXD-866-F.jpg
XD9-534-X,TAMPS,Jeep Renegade,Azul Marino,Remarcaje,Diego Villanueva Mendoza,2019-07-30 21:43:46,XD9-534-X.jpg
WZJ-987-N,TAMPS,Jeep Compass,Blanco Perlado,Recuperado,Norma Izquierdo Chavez,2018-06-08 08:58:48,WZJ-987-N.jpg
XGM-188-D,TAMPS,Chevrolet Aveo,Verde,Activo,Martha Escobar Peña,2020-03-25 22:22:49,XGM-188-D.jpg
XRS-179-A,TAMPS,Audi A3,Amarillo,Activo,Carolina Vargas Soto,2024-07-15 19:38:54,XRS-179-A.jpg
WXZ-938-C,TAMPS,Kia Rio,Gris Oscuro,Homologacion,Juan Sanchez Sandoval,2020-09-14 22:48:30,WXZ-938-C.jpg
WYP-463-A,TAMPS,Nissan Versa,Amarillo,Baja Temporal,Marco Tovar Ramirez,2023-05-23 19:59:51,WYP-463-A.jpg
X57-391-C,TAMPS,BMW 3 Series,Rojo,Baja Temporal,Martha Esquivel Palacios,2020-07-09 19:34:39,X57-391-C.jpg
XKF-787-E,TAMPS,Fiat Toro,Azul Marino,Homologacion,Jorge Tapia Peña,2022-09-06 18:05:57,XKF-787-E.jpg
XCN-183-G,TAMPS,Nissan March,Azul Marino,Cancelado,Maria Villalobos Quiroz,2022-01-23 11:15:34,XCN-183-G.jpg
XKW-930-G,TAMPS,Ford Focus,Verde Oscuro,Remarcaje,Jesus Gonzalez Juarez,2021-09-29 05:49:50,XKW-930-G.jpg
X3X-847-D,TAMPS,Jeep Renegade,Naranja,Importacion Temporal,Maria Del Valle Trejo,2019-01-12 09:46:03,X3X-847-D.jpg
XBU-367-X,TAMPS,Mercedes-Benz GLC,Rojo,Baja Temporal,Luis Vargas Portillo,2021-07-20 23:48:38,XBU-367-X.jpg
WY4-166-P,TAMPS,Honda CR-V,Amarillo,Activo,Teresa Martinez Montoya,2023-06-16 18:48:51,WY4-166-P.jpg
XA0-923-A,TAMPS,Hyundai Accent,Rojo Oscuro,Homologacion,Paola Mora Pineda,2025-12-14 10:02:56,XA0-923-A.jpg
XNX-460-G,TAMPS,Toyota Hilux,Gris Oscuro,Importacion Temporal,Pedro Alvarez Castro,2019-01-10 18:32:18,XNX-460-G.jpg
WZJ-018-G,TAMPS,Chevrolet Cruze,Rojo Oscuro,Activo,Fabiola Palacios Campos,2020-07-24 16:17:25,WZJ-018-G.jpg
X2C-670-L,TAMPS,Volkswagen Amarok,Amarillo,Baja Definitiva,Fernando Fernandez Cordero,2024-06-30 03:28:26,X2C-670-L.jpg
XE1-493-S,TAMPS,Nissan NP300,Blanco,Homologacion,Maria Cordero Ramirez,2023-08-13 03:38:47,XE1-493-S.jpg
XPM-103-Y,TAMPS,Toyota Corolla,Morado,Irregular,Luis Contreras Palacios,2020-04-26 22:33:31,XPM-103-Y.jpg
XN6-639-D,TAMPS,Jeep Wrangler,Amarillo,Cancelado,Valeria Salazar Orozco,2017-04-20 14:49:43,XN6-639-D.jpg
X6G-271-Z,TAMPS,Fiat Argo,Azul Marino,Cancelado,Silvia Montoya Cervantes,2018-08-20 00:51:09,X6G-271-Z.jpg
XEP-904-B,TAMPS,Ford Fiesta,Negro,Remarcaje,Mauricio Arellano Fernandez,2019-11-27 14:58:39,XEP-904-B.jpg
X8E-400-L,TAMPS,Audi A4,Naranja,Importacion Definitiva,Isabel Palacios Flores,2024-08-23 09:00:30,X8E-400-L.jpg
X4R-309-N,TAMPS,Honda CR-V,Cafe,Remarcaje,Sofia Torres Maldonado,2019-05-29 11:46:16,X4R-309-N.jpg
X6X-058-N,TAMPS,Toyota Corolla,Morado,Irregular,Victor Escobar Cordero,2021-06-13 00:54:34,X6X-058-N.jpg
XMW-226-U,TAMPS,Mercedes-Benz C-Class,Naranja,Activo,Sofia Pineda Montoya,2022-03-31 20:28:46,XMW-226-U.jpg
WZD-641-W,TAMPS,Honda CR-V,Plateado,Activo,Fabiola Diaz Serrano,2026-05-14 20:35:02,WZD-641-W.jpg
XNX-453-F,TAMPS,Volkswagen Vento,Cafe,Importacion Temporal,Ana Hernandez Trejo,2023-09-18 12:29:49,XNX-453-F.jpg
X2M-291-G,TAMPS,Ford Focus,Amarillo,Remarcaje,Mateo Villalobos Villanueva,2020-05-17 14:06:44,X2M-291-G.jpg
WXP-061-U,TAMPS,Fiat 500,Plateado,Importacion Definitiva,Lorena Carrillo Reyes,2017-12-25 16:36:40,WXP-061-U.jpg
XMM-459-F,TAMPS,Chevrolet Cruze,Vino,Remarcaje,Paola Romero Montoya,2020-02-02 08:07:25,XMM-459-F.jpg
XJ8-989-A,TAMPS,Ford Focus,Blanco Perlado,Robado,Hector Cervantes Jimenez,2021-02-25 12:47:50,XJ8-989-A.jpg
XAV-058-A,TAMPS,BMW X3,Rojo Oscuro,Baja Definitiva,Claudia Perez Montoya,2019-10-16 20:47:49,XAV-058-A.jpg
XKZ-150-N,TAMPS,Fiat 500,Gris,Importacion Definitiva,Cristian Fuentes Castillo,2018-10-20 06:32:24,XKZ-150-N.jpg
X0F-048-U,TAMPS,Ford Fiesta,Plateado,Recuperado,Martha Mora Quiroz,2025-07-29 13:39:06,X0F-048-U.jpg
X3Z-449-Z,TAMPS,Peugeot 5008,Naranja,Activo,Armando Maldonado Avila,2020-12-04 05:29:41,X3Z-449-Z.jpg
X26-690-V,TAMPS,Fiat Toro,Negro,Importacion Definitiva,Ricardo Sandoval Villanueva,2022-07-28 01:53:54,X26-690-V.jpg
XPA-249-B,TAMPS,Nissan NP300,Negro,Robado,Rebeca Esquivel Reyes,2021-11-08 14:46:43,XPA-249-B.jpg
X06-738-W,TAMPS,BMW X5,Gris,Irregular,Rosa Gutierrez Ramirez,2022-08-27 14:56:55,X06-738-W.jpg
XJM-074-T,TAMPS,Nissan Sentra,Gris,Robado,Ignacio Navarro Sanchez,2017-08-03 19:18:03,XJM-074-T.jpg
XK6-918-E,TAMPS,Audi A4,Blanco,Activo,Patricia Contreras Juarez,2023-10-29 03:12:54,XK6-918-E.jpg
X7C-085-R,TAMPS,Renault Kwid,Naranja,Baja Definitiva,Manuel Quiroz Vazquez,2021-09-12 13:43:55,X7C-085-R.jpg
WZB-102-B,TAMPS,Hyundai Santa Fe,Morado,Activo,Raul Gutierrez Orozco,2022-06-07 05:26:13,WZB-102-B.jpg
X9R-401-B,TAMPS,Nissan Sentra,Beige,Irregular,Lucia Mora Villanueva,2019-10-26 03:00:48,X9R-401-B.jpg
XSC-846-M,TAMPS,Honda CR-V,Rojo Oscuro,Importacion Definitiva,Victor Maldonado Esquivel,2025-06-12 02:27:35,XSC-846-M.jpg
XKZ-891-A,TAMPS,Mazda 3,Vino,Activo,Camila Huerta Avila,2022-12-18 17:55:22,XKZ-891-A.jpg
XCW-244-M,TAMPS,Hyundai Santa Fe,Naranja,Robado,Alejandra Beltran Olvera,2022-11-05 02:07:28,XCW-244-M.jpg
XRK-864-L,TAMPS,Honda Civic,Verde,Activo,Guillermo Rivera Mora,2020-07-06 22:49:03,XRK-864-L.jpg
XN8-952-K,TAMPS,Toyota Corolla,Beige,En Proceso Legal,Fabiola Nieto Mejia,2021-02-13 03:48:31,XN8-952-K.jpg
XB3-599-F,TAMPS,BMW X5,Azul Marino,Remarcaje,Guillermo Valencia Garcia,2019-09-10 09:51:51,XB3-599-F.jpg
X7Z-545-Y,TAMPS,Hyundai Elantra,Blanco Perlado,Irregular,Leticia Acosta Esquivel,2022-06-07 01:47:48,X7Z-545-Y.jpg
XHC-164-C,TAMPS,Renault Kwid,Rojo Oscuro,Importacion Temporal,Sofia Vazquez Delgado,2022-10-09 15:26:21,XHC-164-C.jpg
XTL-140-E,TLAX,Renault Kwid,Verde,En Proceso Legal,Benjamin Montoya Beltran,2022-01-23 18:21:43,XTL-140-E.jpg
XTL-244-U,TLAX,Fiat Toro,Plateado,Homologacion,Norma Ramos Lopez,2018-06-26 05:23:30,XTL-244-U.jpg
XV1-816-X,TLAX,Chevrolet Cruze,Cafe,Activo,Isabel Zarate Villegas,2020-10-02 11:45:56,XV1-816-X.jpg
XUR-110-D,TLAX,Peugeot 5008,Blanco,Remarcaje,Juan Montes Cervantes,2018-02-03 09:12:01,XUR-110-D.jpg
XVK-068-L,TLAX,BMW 3 Series,Plateado,Activo,Leticia Contreras Castillo,2023-07-01 21:38:09,XVK-068-L.jpg
XX0-785-D,TLAX,Ford Focus,Naranja,Importacion Temporal,Maria Campos Sandoval,2025-01-03 12:09:00,XX0-785-D.jpg
XUT-459-R,TLAX,Jeep Renegade,Blanco,En Proceso Legal,Antonio Barajas Barajas,2018-04-16 06:52:43,XUT-459-R.jpg
XTT-448-N,TLAX,Honda Accord,Morado,Cancelado,Sandra Jimenez Gutierrez,2019-10-14 08:51:48,XTT-448-N.jpg
XW1-702-B,TLAX,Renault Duster,Plateado,Baja Definitiva,Sofia Soto Vargas,2020-04-11 08:12:50,XW1-702-B.jpg
XW6-784-F,TLAX,Nissan March,Cafe,Baja Definitiva,Yolanda Valencia Olvera,2018-04-17 06:23:42,XW6-784-F.jpg
XWA-161-K,TLAX,Kia Sportage,Negro,Activo,Jose Sanchez Lopez,2022-03-21 03:27:41,XWA-161-K.jpg
XW7-922-W,TLAX,Renault Kwid,Gris Oscuro,Activo,Rosa Moya Fernandez,2022-03-13 19:29:24,XW7-922-W.jpg
XV4-151-E,TLAX,Ford Fusion,Gris Oscuro,Baja Temporal,Roberto Tapia Jimenez,2018-04-23 22:51:03,XV4-151-E.jpg
XUV-998-A,TLAX,BMW 3 Series,Blanco Perlado,Remarcaje,Ruben Torres Ruiz,2017-05-17 06:50:59,XUV-998-A.jpg
XU9-770-Y,TLAX,Honda Accord,Rojo Oscuro,Recuperado,Manuel Gallegos Figueroa,2024-09-11 23:40:35,XU9-770-Y.jpg
XVK-429-R,TLAX,Mazda 3,Negro,Remarcaje,Francisco Acosta Ramos,2026-02-17 14:24:10,XVK-429-R.jpg
XXT-071-L,TLAX,Honda Accord,Azul Marino,Irregular,Sebastian Bravo Fernandez,2025-12-12 15:02:52,XXT-071-L.jpg
XXB-826-D,TLAX,Peugeot 5008,Gris Oscuro,Activo,Jose Juarez Acosta,2021-02-15 15:07:17,XXB-826-D.jpg
XUF-737-B,TLAX,Honda Civic,Rojo Oscuro,Importacion Temporal,Alejandra Quintero Leal,2025-11-10 10:47:44,XUF-737-B.jpg
XUX-628-P,TLAX,Hyundai Accent,Naranja,Robado,Mateo Portillo Salazar,2020-10-20 22:29:07,XUX-628-P.jpg
XWF-186-S,TLAX,Fiat Argo,Rojo,Robado,Cecilia Castillo Leal,2021-09-09 19:35:10,XWF-186-S.jpg
XUU-197-K,TLAX,Kia Sportage,Beige,Importacion Definitiva,Paola Suarez Figueroa,2022-06-23 06:23:55,XUU-197-K.jpg
XUA-814-P,TLAX,Audi A4,Amarillo,Activo,Felipe Lopez Palacios,2023-10-09 09:30:23,XUA-814-P.jpg
XWU-753-P,TLAX,Audi Q5,Gris Oscuro,Irregular,Regina Del Valle Garcia,2018-07-01 21:11:53,XWU-753-P.jpg
XV2-053-K,TLAX,Jeep Renegade,Plateado,Recuperado,Noe Del Valle Salazar,2017-06-07 02:49:12,XV2-053-K.jpg
XUS-433-G,TLAX,Jeep Compass,Negro,En Proceso Legal,Sebastian Figueroa Maldonado,2024-04-09 21:48:38,XUS-433-G.jpg
XVJ-161-X,TLAX,Peugeot 208,Gris Oscuro,Activo,Salvador Rios Hernandez,2022-05-15 17:29:56,XVJ-161-X.jpg
XX2-009-K,TLAX,Fiat Toro,Rojo,Cancelado,Diego Morales Ruiz,2021-07-31 23:14:20,XX2-009-K.jpg
XXM-251-G,TLAX,Peugeot 308,Blanco,Reposicion,Hector Esquivel Silva,2018-09-08 01:30:31,XXM-251-G.jpg
XVE-591-Z,TLAX,Peugeot 3008,Verde,Activo,Ignacio De La Cruz Sepulveda,2021-06-02 16:44:23,XVE-591-Z.jpg
XTK-598-Y,TLAX,Mercedes-Benz A-Class,Plateado,En Proceso Legal,Fabiola Gallegos De La Cruz,2020-07-15 08:46:00,XTK-598-Y.jpg
XUA-241-R,TLAX,Jeep Renegade,Azul,Baja Temporal,Renata Ramirez Fernandez,2021-08-05 17:50:43,XUA-241-R.jpg
XTP-117-A,TLAX,Toyota Corolla,Naranja,Activo,Daniel Sepulveda Rivera,2025-08-15 17:55:26,XTP-117-A.jpg
XTY-947-V,TLAX,Mercedes-Benz C-Class,Rojo Oscuro,En Proceso Legal,Daniela Palacios Guerrero,2021-04-06 11:56:18,XTY-947-V.jpg
XXS-770-W,TLAX,Nissan Versa,Naranja,En Proceso Legal,Claudia Suarez Campos,2024-08-03 21:33:24,XXS-770-W.jpg
XWJ-946-B,TLAX,BMW 3 Series,Vino,Baja Temporal,Teresa Huerta Arellano,2024-01-29 09:39:59,XWJ-946-B.jpg
XTJ-541-G,TLAX,Mercedes-Benz C-Class,Azul,Activo,Patricia Gutierrez Juarez,2017-02-25 14:29:02,XTJ-541-G.jpg
XTD-842-J,TLAX,Ford Fusion,Verde,Robado,Lorena Diaz Chavez,2020-06-09 19:19:28,XTD-842-J.jpg
XUN-311-R,TLAX,Mazda MX-5,Amarillo,Homologacion,Sandra Camacho Bravo,2021-02-26 22:09:38,XUN-311-R.jpg
XUP-268-C,TLAX,Toyota Prius,Rojo,Activo,Patricia Serrano Jimenez,2022-09-10 08:44:48,XUP-268-C.jpg
XXH-710-R,TLAX,Ford Ranger,Rojo,Activo,Antonio Zarate Olvera,2017-06-08 04:42:42,XXH-710-R.jpg
XUS-267-G,TLAX,Kia Sorento,Vino,Baja Temporal,Laura Zarate Vargas,2018-12-19 17:03:06,XUS-267-G.jpg
XXC-363-H,TLAX,Jeep Renegade,Vino,Remarcaje,Mateo Leal Rios,2019-08-04 14:59:37,XXC-363-H.jpg
XVD-044-B,TLAX,Jeep Compass,Plateado,Importacion Definitiva,Alberto Gutierrez Contreras,2017-03-15 17:44:12,XVD-044-B.jpg
XTR-139-X,TLAX,Audi A4,Blanco Perlado,Activo,Marcos Urbina Romero,2018-06-08 01:27:02,XTR-139-X.jpg
XWY-456-Z,TLAX,Kia Sorento,Beige,Cancelado,Felipe Reyes Espinoza,2019-10-15 09:28:58,XWY-456-Z.jpg
XVA-788-D,TLAX,Mazda 2,Morado,Activo,Paola Morales Sepulveda,2018-06-20 19:15:47,XVA-788-D.jpg
XXB-848-B,TLAX,Nissan Sentra,Plateado,Importacion Definitiva,Lucia Zarate Romero,2021-08-29 01:00:01,XXB-848-B.jpg
XW0-616-B,TLAX,Kia Forte,Plateado,Importacion Temporal,Antonio Velazquez Villalobos,2025-09-15 05:42:15,XW0-616-B.jpg
XUJ-224-R,TLAX,Renault Sandero,Morado,Cancelado,Victor Juarez Avila,2022-01-31 19:07:29,XUJ-224-R.jpg
XXV-965-F,TLAX,Hyundai Elantra,Beige,Importacion Temporal,Regina Rios Izquierdo,2025-06-07 06:10:08,XXV-965-F.jpg
XTZ-515-D,TLAX,Honda Accord,Vino,Importacion Definitiva,Carmen Romero Montes,2020-06-17 11:30:06,XTZ-515-D.jpg
XWM-245-M,TLAX,Jeep Compass,Rojo Oscuro,Reposicion,Lucia Gutierrez Dominguez,2017-01-25 09:23:10,XWM-245-M.jpg
XTY-235-B,TLAX,Mercedes-Benz C-Class,Gris,Irregular,Ernesto Soto Del Valle,2023-11-02 10:02:12,XTY-235-B.jpg
XW1-222-G,TLAX,Mercedes-Benz C-Class,Morado,Activo,Estela Suarez Dominguez,2024-03-29 02:51:18,XW1-222-G.jpg
XXU-567-W,TLAX,Toyota Yaris,Azul,Activo,Arturo Valdez Palacios,2021-08-02 23:58:17,XXU-567-W.jpg
XXT-961-R,TLAX,Mazda MX-5,Gris,Recuperado,Rosa Romero Cervantes,2024-05-13 15:37:23,XXT-961-R.jpg
XXX-255-D,TLAX,Mercedes-Benz C-Class,Blanco,Activo,Pedro Avila Ruiz,2018-03-15 03:22:07,XXX-255-D.jpg
XTA-388-C,TLAX,Hyundai Santa Fe,Vino,Baja Temporal,Cristian Leal Mejia,2022-01-21 23:52:09,XTA-388-C.jpg
XXB-610-F,TLAX,Chevrolet Cruze,Beige,Homologacion,Guillermo Vargas Del Valle,2020-07-08 23:03:27,XXB-610-F.jpg
XXY-355-A,TLAX,Fiat Cronos,Azul,Robado,Hector Leal Plascencia,2022-08-31 14:43:13,XXY-355-A.jpg
XWW-757-P,TLAX,Renault Kwid,Plateado,Cancelado,Guadalupe Mejia Alvarez,2021-07-20 10:19:18,XWW-757-P.jpg
XUL-529-A,TLAX,Mercedes-Benz C-Class,Verde,Robado,Veronica Tapia Montes,2020-08-10 08:33:10,XUL-529-A.jpg
XXL-373-S,TLAX,Mazda CX-5,Naranja,Activo,Valeria Rodriguez Rios,2019-10-04 16:43:22,XXL-373-S.jpg
XW0-730-D,TLAX,Toyota Prius,Blanco Perlado,Activo,Lorena Nieto Quintero,2024-10-15 10:40:58,XW0-730-D.jpg
XTC-405-M,TLAX,Nissan Sentra,Gris,Activo,Oscar Rosales Diaz,2023-12-11 05:23:07,XTC-405-M.jpg
XUT-951-M,TLAX,Mercedes-Benz A-Class,Azul,Activo,Javier Moya Vargas,2017-05-07 17:09:08,XUT-951-M.jpg
XUB-277-U,TLAX,Honda Accord,Gris Oscuro,Baja Temporal,Ana Suarez Tovar,2021-12-26 21:57:52,XUB-277-U.jpg
XX5-879-K,TLAX,Volkswagen Golf,Blanco,Importacion Temporal,Cristian Montoya Pacheco,2024-01-31 18:01:17,XX5-879-K.jpg
XUC-437-G,TLAX,Volkswagen Amarok,Azul,Irregular,Raul Delgado Ramirez,2018-09-21 07:23:47,XUC-437-G.jpg
XWA-529-U,TLAX,Mazda MX-5,Rojo Oscuro,En Proceso Legal,Oscar Cervantes Salazar,2019-08-21 06:27:02,XWA-529-U.jpg
XW5-085-X,TLAX,Fiat 500,Verde Oscuro,Baja Temporal,Sergio Villanueva Gallegos,2019-05-13 10:55:37,XW5-085-X.jpg
XTL-129-F,TLAX,Nissan Sentra,Gris,Recuperado,Alejandra Sandoval Escobar,2022-11-04 11:15:08,XTL-129-F.jpg
XW9-476-A,TLAX,Peugeot 3008,Amarillo,Cancelado,Carlos Romero Moya,2026-04-23 01:13:07,XW9-476-A.jpg
XU5-194-R,TLAX,BMW X5,Cafe,En Proceso Legal,Carolina Herrera Figueroa,2017-12-25 11:49:04,XU5-194-R.jpg
XWB-787-A,TLAX,BMW X3,Naranja,Activo,Adolfo Gutierrez Moya,2019-08-30 14:56:33,XWB-787-A.jpg
XVJ-085-S,TLAX,Jeep Grand Cherokee,Amarillo,Homologacion,Sofia Cruz Gonzalez,2017-07-20 01:13:04,XVJ-085-S.jpg
XUG-037-P,TLAX,Fiat Argo,Blanco Perlado,Remarcaje,Marisol Urbina Rosales,2019-07-02 08:14:18,XUG-037-P.jpg
XW5-752-B,TLAX,Audi Q5,Gris,Activo,Hector Plascencia Mendoza,2022-09-19 21:05:13,XW5-752-B.jpg
XTL-220-L,TLAX,Jeep Compass,Rojo,Homologacion,Elias Arroyo Cabrera,2025-05-18 18:28:01,XTL-220-L.jpg
XUN-335-B,TLAX,Chevrolet Aveo,Blanco,Cancelado,Marisol Rodriguez Dominguez,2023-04-17 17:44:27,XUN-335-B.jpg
XV5-987-U,TLAX,Fiat Cronos,Beige,Importacion Temporal,Mauricio Figueroa Juarez,2022-06-02 07:24:17,XV5-987-U.jpg
XUM-202-K,TLAX,Renault Duster,Plateado,Remarcaje,Alejandro Nieto Vazquez,2023-09-19 13:38:36,XUM-202-K.jpg
XW2-834-C,TLAX,Honda CR-V,Blanco Perlado,Importacion Definitiva,Martha Soto Diaz,2020-12-11 04:10:40,XW2-834-C.jpg
XXM-587-F,TLAX,Toyota Yaris,Cafe,Homologacion,Daniela Delgado Izquierdo,2017-11-26 16:37:47,XXM-587-F.jpg
XVM-691-A,TLAX,Fiat Cronos,Gris Oscuro,Robado,Hugo Palacios Huerta,2024-05-22 02:00:26,XVM-691-A.jpg
XVN-159-D,TLAX,Nissan Versa,Dorado,Activo,Yolanda Plascencia Velazquez,2025-11-10 18:33:47,XVN-159-D.jpg
XTD-370-G,TLAX,Toyota Yaris,Verde Oscuro,Irregular,Sandra Leal Sandoval,2023-09-03 00:59:28,XTD-370-G.jpg
XVS-037-V,TLAX,Jeep Grand Cherokee,Verde Oscuro,Baja Definitiva,Diego Gallegos Sandoval,2019-08-09 22:14:27,XVS-037-V.jpg
XVZ-668-S,TLAX,Kia Rio,Naranja,Remarcaje,Antonio Salazar Cervantes,2017-01-21 08:47:04,XVZ-668-S.jpg
XV5-230-D,TLAX,Nissan NP300,Verde Oscuro,Activo,Manuel Nieto Esquivel,2018-03-26 10:07:49,XV5-230-D.jpg
